date,holiday_flag,promo_flag,order_volume,delivery_count,inventory_level,lead_time_avg,warehouse_utilization,vehicle_availability,fuel_price_index,economic_index,temperature,rainfall_mm,lag_1_order,lag_7_order,lag_30_order,rolling_mean_7,rolling_std_7,month,day_of_week,quarter
2022-03-06,1,0,466,449,2172.6406268248757,2.3753060669478616,0.7359426144871486,37,85.9792637982944,55.495642054509766,24.792063404248132,2.8193570086822786,423.0,455.0,404.0,424.2857142857143,27.73514188242243,3,6,1
2022-03-07,0,1,453,438,1966.487564216186,2.6809068702116092,0.8639145587792891,35,85.98035356743176,55.54796504973213,23.444671094974588,3.6481676640389575,466.0,461.0,413.0,423.14285714285717,26.085938558468566,3,0,1
2022-03-08,0,0,388,367,2035.6377555939816,2.7790380896174254,0.5575485959546364,32,86.0248026284966,56.29634724013093,25.850138351393518,2.558911438343209,453.0,405.0,429.0,420.7142857142857,28.71535179257662,3,1,1
2022-03-09,0,0,417,396,2334.507918300351,2.7955705438214005,0.7736609234356301,36,86.05034538004095,56.37764206352099,24.71709632740173,3.2970999563157957,388.0,408.0,416.0,422.0,28.248893783651173,3,2,1
2022-03-10,0,1,414,406,2185.350653647418,1.8727525373836524,0.652499416081761,27,86.05009851374851,57.30243475040178,24.863633713712524,1.1192012434363021,417.0,400.0,408.0,424.0,26.894857005259215,3,3,1
2022-03-11,0,0,414,402,2709.8354884305263,3.003646927959094,0.8690639190827008,20,86.05724925396592,58.10283366192793,23.496309536444173,0.6152045288641719,414.0,407.0,416.0,425.0,26.28053779256952,3,4,1
2022-03-12,0,0,459,450,2578.4277549341805,2.4415546406710673,0.6548806252277093,22,86.06700621716483,58.56947469027665,23.870533153062876,7.123869003325055,414.0,423.0,426.0,430.14285714285717,29.18577605289152,3,5,1
2022-03-13,1,0,457,437,2586.5295082692137,2.1673825143747,0.8040996165043064,35,86.08031510410234,58.61428619585878,24.185506450949525,6.544687484442998,459.0,466.0,399.0,428.85714285714283,27.49199017549539,3,6,1
2022-03-14,0,0,432,424,2418.4081092676297,2.138470310471554,0.799461264005537,21,86.0200683902454,58.62778642880604,25.346457157276117,2.9853016368163123,457.0,453.0,413.0,425.85714285714283,25.491361748826453,3,0,1
2022-03-15,0,0,450,431,2474.2258182476944,2.476219757981531,0.6319526130780668,34,86.01011802248502,59.086066292224,25.497221771901298,3.286257310100517,432.0,388.0,423.0,434.7142857142857,20.41008154249867,3,1,1
2022-03-16,0,0,434,418,2038.670395088875,3.041564155256543,0.5628757039512896,20,85.96113153323464,58.851063926521576,27.367668813698447,0.05586697776658145,450.0,417.0,415.0,437.14285714285717,18.907040764651907,3,2,1
2022-03-17,0,1,419,410,1902.1599453846939,2.3296866143557056,0.701422342300597,28,86.00331480450079,57.7215514756411,26.085735152588352,1.8662684941353742,434.0,414.0,420.0,437.85714285714283,17.957622071872702,3,3,1
2022-03-18,0,1,403,383,1629.1296452975512,2.849616045496961,0.6570014662273719,35,86.0013067703407,58.01675390810288,22.481383815450073,1.2894924428737045,419.0,414.0,426.0,436.2857142857143,20.669738634973427,3,4,1
2022-03-19,0,0,410,392,1662.964232270624,1.9355462233821061,0.8493217673570722,23,85.99492651900127,57.338112730141894,26.150279429067513,7.20321221399834,403.0,459.0,427.0,429.2857142857143,19.98094330200923,3,5,1
2022-03-20,1,0,434,420,1911.5760761478505,2.4664793830114866,0.8461347497284778,31,86.02452083095837,56.760827993227664,24.19755944318614,3.736949208542776,410.0,457.0,440.0,426.0,16.196707484342088,3,6,1
2022-03-21,0,1,395,384,2073.0776229264884,3.1883605965498303,0.7190988623112715,20,86.03845754927421,56.76096236202514,24.878679155982365,4.030425549372145,434.0,432.0,396.0,420.7142857142857,19.593487742226177,3,0,1
2022-03-22,0,0,411,394,1480.1627827117645,2.878612923909272,0.774409523369591,20,86.0012126102997,56.70388743549306,25.161273411538634,4.332694144724859,395.0,450.0,432.0,415.14285714285717,14.848440674905614,3,1,1
2022-03-23,0,0,410,386,1990.6801959437344,2.0947398838168585,0.7735760209151623,26,85.9988727333363,55.856642071703675,25.43564338803146,7.8364535869189,411.0,434.0,434.0,411.7142857142857,12.324964985944579,3,2,1
2022-03-24,0,1,451,442,2064.5001810989506,2.502018063177075,0.8560485149182206,37,85.98781222321983,55.95593701018356,24.674956188092033,12.100844111203454,410.0,419.0,388.0,416.2857142857143,19.388263509266736,3,3,1
2022-03-25,0,0,396,389,1870.3753959757014,2.1270746691079934,0.7072508932255831,34,85.93024263789583,56.535620806700194,26.660487460880404,6.170277259246845,451.0,403.0,428.0,415.2857142857143,20.344649466254342,3,4,1
2022-03-26,0,0,407,388,1909.6573757234364,2.373385298167513,0.6519152715224884,32,85.907463522199,55.858615864540724,24.812182103315617,6.671558688353856,396.0,410.0,418.0,414.85714285714283,20.505516098752338,3,5,1
2022-03-27,1,0,424,416,1953.7048313491086,2.892117633228951,0.6480629197120026,35,85.90140669157246,56.62210586304998,27.019619277264773,0.16200593638980765,407.0,434.0,453.0,413.42857142857144,19.260124115705498,3,6,1
2022-03-28,0,0,415,396,1786.9926521112175,2.8797147414065654,0.7483911433344156,26,85.89761331083322,55.68600336797201,29.360070238826232,8.36455108623712,424.0,395.0,429.0,416.2857142857143,17.471064513592115,3,0,1
2022-03-29,0,0,396,378,1836.4718189467367,2.119340529063339,0.7161848350109187,35,85.84869967385187,56.956397854594584,25.162151011162685,1.6845122352282678,415.0,411.0,455.0,414.14285714285717,19.073791542572856,3,1,1
2022-03-30,0,0,376,352,1684.6037470416595,3.0911126454168043,0.7128446852644265,32,85.88670463809244,56.70964159630449,26.495213902439286,2.312158516637215,396.0,410.0,461.0,409.2857142857143,23.998015790993136,3,2,1
2022-03-31,0,0,395,372,1583.5132488691543,2.6295954558707577,0.5837208154631918,33,85.88333523714903,56.79701179440063,23.885267256805836,3.6976439370210814,376.0,451.0,405.0,401.2857142857143,15.660079668956982,3,3,1
2022-04-01,0,0,401,384,1411.943464930384,2.33189400734682,0.8158833840553724,36,85.88457448867882,55.66179165090923,26.62660767282981,17.932874559055275,395.0,396.0,408.0,402.0,15.491933384829197,4,4,2
2022-04-02,0,0,398,384,1053.7756424954714,2.502709813093205,0.629082574553307,31,85.89779566274403,55.624510011027645,27.830808006242396,8.722169540415022,401.0,407.0,400.0,400.7142857142857,15.380878667079214,4,5,2
2022-04-03,1,0,446,437,1090.2347600493176,2.6470997548128414,0.6228728431772269,39,85.87178914636522,55.76159931765856,27.993615416705865,5.5056560035645905,398.0,424.0,407.0,403.85714285714283,21.828334578620005,4,6,2
2022-04-04,0,0,365,341,1236.5596191784025,2.5838467445840996,0.7027205785026356,32,85.8868488934786,55.70990205519886,27.28844999890361,2.5640224330059747,446.0,415.0,423.0,396.7142857142857,25.4539734011164,4,0,2
2022-04-05,0,1,389,365,1365.2805181974963,2.4809670497506495,0.6342779863985866,39,85.87473543015999,55.37205340896744,28.326940537797043,2.717949127397461,365.0,396.0,466.0,395.7142857142857,25.623649790211516,4,1,2
2022-04-06,0,0,400,390,1570.2618313563053,2.5069059257251602,0.7660275589039658,34,85.84514810731864,54.80411469785075,30.376728662829457,2.0656204692319324,389.0,376.0,453.0,399.14285714285717,24.106904760728597,4,2,2
2022-04-07,0,0,374,366,1651.346883860022,2.0469766745990405,0.6874414355537545,23,85.86407187459936,55.482430669573134,29.435278400833084,6.110554236414065,400.0,395.0,388.0,396.14285714285717,25.944996765134423,4,3,2
2022-04-08,0,0,391,385,1518.1655093057961,2.937826066026551,0.7160973373593323,21,85.91329711193983,55.500914950571904,26.809931579149485,2.702334878674284,374.0,401.0,417.0,394.7142857142857,25.90826306872138,4,4,2
2022-04-09,0,0,342,322,1728.0814754135936,2.5584644479174217,0.7487526489934907,37,85.93721648126485,56.42536637648197,25.749454513033932,3.6226083980694765,391.0,398.0,414.0,386.7142857142857,32.52544791243818,4,5,2
2022-04-10,1,0,468,446,1388.7020904531091,1.9835118063865844,0.6253081433182679,21,85.96767474091449,56.10947696360501,27.05458393270152,2.4056229170925145,342.0,446.0,414.0,389.85714285714283,39.51973587727396,4,6,2
2022-04-11,0,0,378,369,1163.5342448249885,2.8726199422158896,0.6076281004602461,34,85.95049393089793,55.848600147581685,26.454122164990938,2.2470873485815277,468.0,365.0,459.0,391.7142857142857,38.44786203728457,4,0,2
2022-04-12,0,0,404,396,922.484226969178,3.1054215697282914,0.8757561040632338,38,85.89777247983538,56.33795669433938,28.177990425787815,2.756081106687735,378.0,389.0,457.0,393.85714285714283,38.68862266622449,4,1,2
2022-04-13,0,0,375,358,1192.498241754005,3.126229658931747,0.7104777700476258,34,85.94694701806468,55.36417171713724,26.26213629723496,2.295386581826283,404.0,400.0,432.0,390.2857142857143,39.17786060908294,4,2,2
2022-04-14,0,0,388,365,1428.1953702890241,2.316624825375642,0.7024746355640396,39,86.01474600941503,54.63609370104549,27.63268809484135,2.137438166804064,375.0,374.0,450.0,392.2857142857143,38.560404068224386,4,3,2
2022-04-15,0,0,407,401,1550.021679550273,1.9897236229850557,0.5631764956009514,29,86.06565863294942,55.29458468385739,28.763498390455425,5.752349309675473,388.0,391.0,434.0,394.57142857142856,38.94379344156171,4,4,2
2022-04-16,0,1,415,398,1818.0041458532214,2.5257594772862912,0.7342512319573355,39,86.0545776969631,54.59142432632347,27.6721425287905,1.7347400403744695,407.0,342.0,419.0,405.0,31.60168771864342,4,5,2
2022-04-17,1,0,410,395,1598.1834502502243,1.957652921088909,0.75504279699607,30,86.01647476378504,53.49999371714194,26.689776831452743,0.045558664138056315,415.0,468.0,403.0,396.7142857142857,16.16286160424801,4,6,2
2022-04-18,0,0,375,367,1685.3322302154702,3.1075823859176643,0.7567711222532266,29,85.981307234757,54.62111002998579,29.264776928770214,3.016381105287313,410.0,378.0,410.0,396.2857142857143,16.770154896066824,4,0,2
2022-04-19,0,0,395,371,1654.038623119679,2.0570114782972047,0.8116015326494672,24,85.92574406002574,53.78481944126127,25.62713213023097,5.485913103964265,375.0,404.0,434.0,395.0,16.42153058233744,4,1,2
2022-04-20,0,0,419,395,1865.7591490909072,2.1538722039316296,0.6156682789466744,28,85.9222005656182,53.895291080258175,27.512719489895748,3.5359163494088026,395.0,375.0,395.0,401.2857142857143,15.90297965491836,4,2,2
2022-04-21,0,0,380,361,1836.9530909528585,2.3692911376389585,0.643322559665329,39,85.97518793823492,53.936742195892734,27.87749419850096,3.303280773526013,419.0,388.0,411.0,400.14285714285717,17.247498093235848,4,3,2
2022-04-22,0,0,411,403,1740.717368850339,2.3364302559827763,0.8499702721352527,38,85.97051307138314,52.25036520592189,27.965231715018597,8.587704095086998,380.0,407.0,410.0,400.7142857142857,17.575686669508716,4,4,2
2022-04-23,0,1,386,373,1875.9444984905858,2.9125280493570447,0.9004531282320558,32,85.98048972709464,52.0899749920212,28.178628937532014,4.868284816383576,411.0,415.0,451.0,396.57142857142856,17.057326313123053,4,5,2
2022-04-24,1,0,427,416,2094.9867902883943,2.4388435487713473,0.6002951165259087,37,86.02588442691668,52.359022941708666,28.707686631789613,2.2887707333361393,386.0,410.0,396.0,399.0,20.207259421636465,4,6,2
2022-04-25,0,0,395,372,1927.9004915766945,2.039075564004672,0.7341303351669308,36,86.0125492816262,52.571608570619986,27.943024285626013,5.198687533494473,427.0,375.0,407.0,401.85714285714283,17.477877173048697,4,0,2
2022-04-26,0,0,367,344,1912.6315737386012,2.1740938536805037,0.6292452135136472,25,86.07972181969795,53.11372098090209,27.55142394890676,4.262482280513412,395.0,395.0,424.0,397.85714285714283,21.94256572227075,4,1,2
2022-04-27,0,1,376,366,1648.0214153281886,2.512758739262531,0.5722270722913435,29,86.14546093514537,52.881226191958824,27.50879155372851,5.76800554579907,367.0,419.0,415.0,391.7142857142857,21.037381694768975,4,2,2
2022-04-28,0,0,395,385,1023.5061609549539,2.006435484396589,0.6704362351066702,21,86.14113426096891,53.30872885721412,27.266107554899353,8.119658054914723,376.0,380.0,396.0,393.85714285714283,20.399579827605084,4,3,2
2022-04-29,0,0,365,341,1073.6210688083866,2.6563179459044197,0.6031644213181587,25,86.12207563025628,52.89513141636608,28.944228563496267,5.767280668316326,395.0,411.0,376.0,387.2857142857143,21.344119297159928,4,4,2
2022-04-30,0,0,358,339,1225.8474078720446,2.592046229171604,0.8126752371706711,32,86.14508448578715,52.048850966518415,27.21981497113697,7.024145747416186,365.0,386.0,395.0,383.2857142857143,24.074289783322566,4,5,2
2022-05-01,1,0,397,378,1291.364110143726,2.800583242935161,0.7474784030584345,37,86.13361616268404,51.270213941109674,29.005470544587908,5.526395880807203,358.0,427.0,401.0,379.0,16.46207763315296,5,6,2
2022-05-02,0,0,365,341,803.973680705134,3.112786461531115,0.603218754266415,26,86.09544984052081,50.39294766799242,28.003065425875462,4.007693178596025,397.0,395.0,398.0,374.7142857142857,15.478095120891908,5,0,2
2022-05-03,0,0,391,378,716.2613231860159,3.077156385541618,0.5534193877100404,21,86.13773071608708,50.99869924872714,27.342909840237247,0.2397517198385417,365.0,367.0,446.0,378.14285714285717,16.128944700221744,5,1,2
2022-05-04,0,0,385,377,161.6743831732456,3.124505865296364,0.8490181081389587,33,86.17787347986722,50.089955143292,28.695884408419595,2.9809462279799845,391.0,376.0,365.0,379.42857142857144,16.287593876496,5,2,2
2022-05-05,0,0,389,367,504.0996600867911,2.1426018358331813,0.6151919302807716,24,86.1830053627914,50.25437844768159,27.063466301659886,3.748248785737368,385.0,395.0,389.0,378.57142857142856,15.46886273407547,5,3,2
2022-05-06,0,0,384,362,232.58601455726966,1.9841914292950966,0.7743001576216835,37,86.14133082591839,50.094823931238125,28.6820870717236,3.0051675185828532,389.0,365.0,400.0,381.2857142857143,14.31449481835528,5,4,2
2022-05-07,0,0,366,357,546.4369169222446,2.2231873806950277,0.674661107838396,30,86.1007564596282,50.03323478716775,28.148638325168186,12.551713260481888,384.0,358.0,374.0,382.42857142857144,12.326896647264501,5,5,2
2022-05-08,1,0,425,401,782.90432784328,3.0531192418728406,0.7666297971765632,29,86.10429502614603,50.85139916428757,27.152130015835827,1.1240560226794463,366.0,397.0,391.0,386.42857142857144,19.9988094883757,5,6,2
2022-05-09,0,0,399,384,557.7567397092644,3.1608748644728837,0.66679184198346,30,86.08779928200737,50.58834274395841,28.473693114370857,9.200550600345869,425.0,365.0,342.0,391.2857142857143,17.950991483426932,5,0,2
2022-05-10,0,0,389,380,274.56050189232883,3.0030549314986663,0.5821676374561341,21,86.0765432152467,50.955303680888214,28.464117615692395,3.7621145719215727,399.0,391.0,468.0,391.0,17.97220075561061,5,1,2
2022-05-11,0,0,388,380,362.1530559889143,1.954024809578561,0.6324915031663689,34,86.11026799936369,50.97784169171688,29.163387641038778,1.3051094077135619,389.0,385.0,378.0,391.42857142857144,17.84056373228395,5,2,2
2022-05-12,0,0,366,350,151.07204669314706,3.1263991972837104,0.619581669597258,26,86.13446291683863,50.88663034833726,28.89717965986496,5.996232287586226,388.0,389.0,404.0,388.14285714285717,20.309509853173658,5,3,2
2022-05-13,0,0,385,379,176.69320723269811,2.3927012382911004,0.7083671604026682,28,86.17994162529504,52.266611822969146,28.28806631802039,4.8286925222697565,366.0,384.0,375.0,388.2857142857143,20.279006268504943,5,4,2
2022-05-14,0,0,367,350,55.986309530968356,1.8130344070672952,0.7935649998676783,24,86.1472510589236,51.401806775539924,26.303468624042257,2.179216474290246,385.0,366.0,388.0,388.42857142857144,20.09856663924939,5,5,2
2022-05-15,1,0,417,403,-389.3032940854391,2.4193512370474712,0.6476082477301524,26,86.13592573715694,52.17528587680239,30.550240103024553,3.3314767822031173,367.0,425.0,407.0,387.2857142857143,17.76433023143273,5,6,2
2022-05-16,0,0,354,341,-946.9202988665529,1.8644968375456548,0.5544658760612287,39,86.16097213310712,52.56912981609638,25.880284295313313,0.9849351552276584,417.0,399.0,415.0,380.85714285714283,20.715763494083802,5,0,2
2022-05-17,0,0,355,341,-890.249236742904,2.5614290896255647,0.7420068247779601,21,86.17575871836054,52.281414819317305,28.65377081069225,2.1289356262725345,354.0,389.0,410.0,376.0,22.405356502407006,5,1,2
2022-05-18,0,0,382,371,-1030.6386733255604,2.273975638411872,0.7741310110628197,22,86.22632727098593,53.25900592978227,27.979583936227428,5.797210869112915,355.0,388.0,375.0,375.14285714285717,21.980510848085583,5,2,2
2022-05-19,0,1,392,384,-1168.9111275540927,2.4628089070316683,0.9062620827806696,21,86.24020498228077,52.15013986234915,25.99783257886104,0.88030287843363,382.0,366.0,395.0,378.85714285714283,22.37132518372896,5,3,2
2022-05-20,0,0,390,367,-994.9451677806464,2.658438505040364,0.7681041971445014,38,86.30119258271625,51.837079867969706,27.19978942859263,1.5995850087545376,392.0,385.0,419.0,379.57142857142856,22.677868380552663,5,4,2
2022-05-21,0,0,387,373,-701.5845986225359,3.0163215341449483,0.7243338469699125,23,86.31901317017312,51.11199054540826,27.1939973505655,3.3991079797213857,390.0,367.0,380.0,382.42857142857144,22.08209789895441,5,5,2
2022-05-22,1,0,426,419,-769.7207789629883,2.7266622070607003,0.7621586015821504,39,86.35406469594355,51.359240624331136,28.792170252453822,3.3264417239190407,387.0,417.0,411.0,383.7142857142857,24.5541190415116,5,6,2
2022-05-23,0,0,402,379,-854.870455690454,2.4076684158694532,0.89332323304895,26,86.34338870269966,50.69140216361883,26.303905521055135,5.146632354870324,426.0,354.0,386.0,390.57142857142856,21.36864636843,5,0,2
2022-05-24,0,0,384,378,-729.8346974119831,2.9471989951385114,0.8564999138726092,26,86.34386018069182,50.95124053166362,26.777407849767616,8.431260432274293,402.0,355.0,427.0,394.7142857142857,15.261217576089265,5,1,2
2022-05-25,0,0,390,366,-1069.0685898368774,3.0678149926023854,0.669502131344609,36,86.37392134601853,50.83937868217069,24.217796162147202,2.6059107595033915,384.0,382.0,395.0,395.85714285714283,14.427156932078914,5,2,2
2022-05-26,0,0,421,407,-1013.2803261499539,1.9676639530050761,0.6377841145531409,38,86.4271496256481,50.55176631657704,29.029627073153335,0.986733685889253,390.0,392.0,367.0,400.0,17.05872210923141,5,3,2
2022-05-27,0,0,396,390,-875.3088331944145,2.5447061685739083,0.6471744365754473,35,86.45121444497535,50.78495466419702,25.587696389514456,4.154230025848733,421.0,390.0,376.0,400.85714285714283,16.617546664379756,5,4,2
2022-05-28,0,0,394,388,-705.251281090008,2.1983167436394218,0.7366357846946289,22,86.44846977650151,50.62378168983419,27.186433418818314,3.182710968074315,396.0,387.0,395.0,401.85714285714283,15.83696700159177,5,5,2
2022-05-29,1,0,435,414,-1189.439456715625,1.8658856770277263,0.8252982969545739,34,86.49392183247595,49.97060078399876,26.591890326431276,5.83531344744851,394.0,426.0,365.0,403.14285714285717,18.29780106486865,5,6,2
2022-05-30,0,0,397,377,-1379.7782741678602,2.73596537315958,0.736191106657696,33,86.42158653681871,51.65142457777975,26.512997519540185,4.689918360754706,435.0,402.0,358.0,402.42857142857144,18.44683480399003,5,0,2
2022-05-31,0,0,388,368,-1599.3440873737272,3.007879088442916,0.5750846664564017,34,86.37465279826898,51.359124267962265,27.517054686080375,5.589231144981333,397.0,384.0,397.0,403.0,17.832554500126573,5,1,2
2022-06-01,0,0,384,366,-1574.3723487714233,2.0280637162683517,0.817724859162793,33,86.39714672765004,50.02855881987106,28.462983263793706,8.75496952863758,388.0,390.0,365.0,402.14285714285717,18.685364784848073,6,2,2
2022-06-02,0,0,390,379,-1454.1862038294275,2.9373791206734605,0.848208947608253,26,86.39761230340639,49.52329960603822,26.66915948018193,6.41812274485486,384.0,421.0,391.0,397.7142857142857,17.07546276302362,6,3,2
2022-06-03,0,0,421,406,-1080.008601967933,2.9947540269517186,0.6571142100942963,22,86.4175942538935,48.76293359301459,27.061035247400106,1.1975688983571868,390.0,396.0,385.0,401.2857142857143,19.14605516996677,6,4,2
2022-06-04,0,0,395,390,-1203.7499720599517,3.0800766197330773,0.7957265235348396,36,86.41971970213375,49.2586209626389,26.57488747861939,3.614505780384164,421.0,394.0,389.0,401.42857142857144,19.0862703084101,6,5,2
2022-06-05,1,0,440,425,-1328.1430966372554,2.1713991247204736,0.7078390033901256,29,86.43856091005567,49.45161255839385,27.304259121489544,10.338989665022575,395.0,435.0,384.0,402.14285714285717,20.586634591635114,6,6,2
2022-06-06,0,0,421,413,-1040.7250919175694,3.065534291265845,0.8789741616191539,34,86.4116856169629,49.69084023946806,25.428480248308706,0.8113831332644366,440.0,397.0,366.0,405.57142857142856,21.562754484350307,6,0,2
2022-06-07,0,0,405,394,-966.5808572849928,2.2489278566310054,0.8627334565194738,25,86.43051165780354,49.46882675996571,27.172989339052858,0.36553706680261167,421.0,388.0,425.0,408.0,20.165977949672026,6,1,2
2022-06-08,0,0,422,403,-649.6679794880001,2.573273218837704,0.7444098393745677,36,86.46332733723438,49.301216611731554,27.11147174419932,6.6836340888221955,405.0,384.0,399.0,413.42857142857144,17.57704130257365,6,2,2
2022-06-09,0,0,384,362,-577.4859787355417,1.870710459165195,0.80585705195103,36,86.50360550716411,49.07865794956695,26.972106799777734,3.6923655265605575,422.0,390.0,389.0,412.57142857142856,18.998746825840353,6,3,2
2022-06-10,0,0,411,395,-866.7651334138591,1.8614335237162412,0.8768393893781785,33,86.57005279888752,49.029942039085675,24.77294407560865,2.744433019768851,384.0,421.0,388.0,411.14285714285717,18.631770102243458,6,4,2
2022-06-11,0,0,415,394,-1200.047222108311,2.8085224978250842,0.733415293728962,37,86.5781080475231,49.53114210030458,25.253074108382105,5.575574681247403,411.0,395.0,366.0,414.0,17.224014243685076,6,5,2
2022-06-12,1,0,450,445,-1587.9252843730428,2.4222719691689076,0.6659027739808642,24,86.58714711338905,49.732787347807786,25.63032660164097,4.266370210665879,415.0,440.0,385.0,415.42857142857144,19.940387348771566,6,6,2
2022-06-13,0,0,386,371,-1422.4123256834246,2.1588093255169047,0.8288564710265451,27,86.53688242207132,50.032855045580305,23.583803041324952,0.49095960350719503,450.0,421.0,367.0,410.42857142857144,22.530402739832297,6,0,2
2022-06-14,0,0,439,434,-1125.2631199116731,2.0665788944348744,0.631424514270336,26,86.51934584583375,50.33259039052982,27.026557067570796,15.451575036443469,386.0,405.0,417.0,415.2857142857143,24.723229870672174,6,1,2
2022-06-15,0,0,402,383,-662.9225845650781,2.7379348872029055,0.6937565247622356,23,86.51297413739152,50.863255852958865,24.979784609253148,0.8468059604543412,439.0,422.0,354.0,412.42857142857144,24.97236567926726,6,2,2
2022-06-16,0,0,425,411,-452.14625148426785,1.8005621616354759,0.8703190777295138,37,86.54763468261665,51.036145877883015,25.215150669908272,0.17596666098896607,402.0,384.0,355.0,418.2857142857143,21.7999563127567,6,3,2
2022-06-17,0,0,419,408,-161.43660710052063,2.928247636875596,0.8180362658996466,24,86.52747164552169,51.25145472149037,24.06004311074908,2.3738811212718387,425.0,411.0,382.0,419.42857142857144,21.56275448435074,6,4,2
2022-06-18,0,0,438,432,-306.4406902639421,1.9109494485819003,0.6994100719415748,35,86.5537508661734,51.96473846620626,23.036330964116765,8.38938260520986,419.0,415.0,392.0,422.7142857142857,22.507141723716057,6,5,2
2022-06-19,1,0,495,481,-595.5446444499066,2.0680854608713672,0.6294554658910922,33,86.55369734951361,51.565710915404395,23.77804253900144,0.13612102767623435,438.0,450.0,390.0,429.14285714285717,34.71516753730101,6,6,2
2022-06-20,0,0,398,390,-383.0248113455182,2.3407309534187255,0.6817083046079275,38,86.54785080171483,51.05226536743349,24.63841147964729,1.6245707688274837,495.0,386.0,387.0,430.85714285714283,32.45216259577904,6,0,2
2022-06-21,0,0,410,394,-278.6046232856679,2.4788022356025454,0.6551185352141502,33,86.55606430269623,50.34071240792138,25.05419818857449,5.534775049602713,398.0,439.0,426.0,426.7142857142857,33.084307890168205,6,1,2
2022-06-22,0,0,426,403,-251.74352970044492,2.2969931621395188,0.615153036539226,28,86.54315614241187,50.45046114609353,24.309215637712672,4.901764677065926,410.0,402.0,402.0,430.14285714285717,31.291258478093834,6,2,2
2022-06-23,0,0,403,388,-154.9006595421979,2.2489970309780114,0.825033178019293,25,86.52899791322481,49.33822180136206,24.398418194133043,5.125552731244737,426.0,425.0,384.0,427.0,32.95451410656844,6,3,2
2022-06-24,0,0,437,425,-74.10428892764685,3.149482416902464,0.6432658581345635,36,86.47273997833375,49.61551425899786,23.44353958542955,10.906998583004288,403.0,419.0,390.0,429.57142857142856,32.928493957145015,6,4,2
2022-06-25,0,0,439,417,246.84992603574392,2.698211553740752,0.7180419639620726,38,86.46455748949192,49.54999840229753,24.3074669760944,4.833039164175445,437.0,438.0,421.0,429.7142857142857,32.97329366681643,6,5,2
2022-06-26,1,0,469,454,570.5963222399823,1.8328061375143436,0.6927679953293604,31,86.44871854066902,50.230782222190165,25.35377897657222,5.189491581299624,439.0,495.0,396.0,426.0,24.85960578931245,6,6,2
2022-06-27,0,0,428,413,706.6514103250684,2.4022462718220385,0.9133686300951834,23,86.43169116802049,49.82763183591117,24.280989305228076,6.350301084537419,469.0,398.0,394.0,430.2857142857143,21.600264548645022,6,0,2
2022-06-28,0,0,449,432,918.1021284658,3.0250121796415588,0.6947041303348416,35,86.44544797908597,49.705640864660666,24.26604492310817,10.548540143377593,428.0,410.0,435.0,435.85714285714283,20.49738659299976,6,1,2
2022-06-29,0,0,404,397,1046.6177665719933,2.222038660974935,0.5795935186347994,30,86.46718283352806,50.37896286463669,23.505296332582,8.049469800095522,449.0,426.0,397.0,432.7142857142857,23.69749836103916,6,2,2
2022-06-30,0,0,426,410,931.3253335633381,1.9323788826841435,0.5832355284516711,23,86.47484525218125,51.20884425270358,21.205141355719395,4.198348611365119,404.0,403.0,388.0,436.0,20.231987873992086,6,3,2
2022-07-01,0,0,411,404,1120.4665022916233,2.8617386802258853,0.7685788769006341,36,86.50769395346609,50.80075283325249,21.610387051780506,6.5194570031800065,426.0,437.0,384.0,432.2857142857143,22.2988361857322,7,4,3
2022-07-02,0,0,440,426,771.842735076807,2.648419364710514,0.7717645141431584,27,86.52668749701849,50.90982157280479,23.263546222439984,2.4296746273255536,411.0,439.0,390.0,432.42857142857144,22.352159797636386,7,5,3
2022-07-03,1,0,426,405,1035.3156231507783,2.5984375109571056,0.7049408264785824,33,86.5169506427549,51.08647295941521,22.556966331825336,5.88146795373661,440.0,469.0,421.0,426.2857142857143,15.478095120894087,7,6,3
2022-07-04,0,0,424,418,736.684888209269,1.8750071834503712,0.7097821661554511,21,86.50167638532632,51.3106650027879,22.949033149532788,3.0277798559187383,426.0,428.0,395.0,425.7142857142857,15.478095120894062,7,0,3
2022-07-05,0,0,430,409,808.1357099079523,1.9966986137137244,0.5699550556511224,30,86.51199951913964,51.153119607198526,24.282830190059677,0.16488790684186672,424.0,449.0,440.0,423.0,11.986103064243988,7,1,3
2022-07-06,0,1,421,401,596.8472203014135,2.6715691546983593,0.741122208844027,30,86.5309338337664,51.92194964607271,22.991079295264228,13.412810875716188,430.0,404.0,421.0,425.42857142857144,8.791229395581142,7,2,3
2022-07-07,0,0,412,406,735.194466070021,2.09095337804237,0.7367536058907301,25,86.57706269589843,50.788127555899784,23.478069178197508,4.00714829683731,421.0,426.0,405.0,423.42857142857144,10.130106002360526,7,3,3
2022-07-08,0,0,423,399,726.7131595880437,2.5056981116477943,0.6053332478660696,33,86.61637140638146,50.53544941501913,21.927491002150866,1.2193600555417632,412.0,411.0,422.0,425.14285714285717,8.571825387640942,7,4,3
2022-07-09,0,0,439,429,328.02417004721065,2.562834360441151,0.5884205728610432,29,86.59850279716672,50.8042078546829,20.690622740547983,7.555726076022313,423.0,440.0,384.0,425.0,8.286535263104945,7,5,3
2022-07-10,1,0,438,424,433.19907780182984,2.1969100663793153,0.5957218215218115,27,86.59513658992252,51.07854274185251,21.43423393764635,3.9509630530270137,439.0,426.0,411.0,426.7142857142857,9.65598753303422,7,6,3
